id	dam	sire	Cohort	Immigrant
7028	4965	5314	2013	0
7029	4965	5314	2013	0
7030	4663	5424	2013	0
7031	4663	5424	2013	0
7032	4663	5424	2013	0
7033	4663	5424	2013	0
7034	4663	5424	2013	0
7035	4663	5424	2013	0
7036	6644	6285	2013	0
7037	6323	6251	2013	0
7038	6321	5517	2013	0
7039	6321	5517	2013	0
7040	6321	5466	2013	0
7041	6321	5517	2013	0
7042	6321	5195	2013	0
7043	6643	6260	2013	0
7044	6643	6260	2013	0
7045	6643	6260	2013	0
7046	6643	6260	2013	0
7047	6459	6447	2013	0
7048	6459	6457	2013	0
7049	6459	6447	2013	0
7050	6459	6457	2013	0
7051	6526	6371	2013	0
7052	6526	6371	2013	0
7053	6526	6371	2013	0
7054	6451	5048	2013	0
7055	6451	5048	2013	0
7056	6451	5048	2013	0
7057	6544	5107	2013	0
7058	6544	5107	2013	0
7059	6544	5107	2013	0
7060	4963	6386	2013	0
7061	4963	6386	2013	0
7062	4975	6489	2013	0
7063	4975	5461	2013	0
7064	6530	6581	2013	0
7065	6530	6581	2013	0
7066	6392	6280	2013	0
7067	6392	6280	2013	0
7068	6392	6280	2013	0
7069	6392	6280	2013	0
7070	6392	6280	2013	0
7071	4967	5461	2013	0
7072	4967	5461	2013	0
7073	NA	NA	2013	0
7074	6387	6450	2013	0
7075	6544	5195	2013	0
7076	6245	5096	2013	0
7077	6415	6377	2013	0
7078	6415	6270	2013	0
7079	6415	6377	2013	0
7080	6415	6377	2013	0
7081	4963	6386	2013	0
7082	4963	6386	2013	0
7083	4975	4895	2013	0
7084	4975	4895	2013	0
7085	6530	6581	2013	0
7086	6543	5222	2013	0
7087	6543	5222	2013	0
7088	6543	5222	2013	0
7089	6543	5222	2013	0
7090	4576	6650	2013	0
7091	4576	4682	2013	0
7092	4576	4682	2013	0
7093	4576	4682	2013	0
7094	4576	4682	2013	0
7095	4961	4960	2013	0
7096	6499	5461	2013	0
7097	6499	5489	2013	0
7098	6499	5489	2013	0
7099	6499	5489	2013	0
7100	4967	4895	2013	0
7101	NA	NA	2013	0
7102	6638	5449	2013	0
7103	6638	5449	2013	0
7104	6638	5449	2013	0
7105	4961	4960	2013	0
7106	4961	4960	2013	0
7107	4961	4960	2013	0
7108	6638	5449	2013	0
7109	5625	6404	2013	0
7110	5625	5195	2013	0
7111	5625	5195	2013	0
7112	5589	5616	2013	0
7113	5589	5616	2013	0
7114	5589	5616	2013	0
7115	6370	4757	2013	0
7116	6370	5311	2013	0
7117	6370	4757	2013	0
7118	6374	5107	2013	0
7119	6374	6532	2013	0
7120	6374	6532	2013	0
7121	6374	5107	2013	0
7122	6606	6493	2013	0
7123	6606	4896	2013	0
7124	6606	6493	2013	0
7125	6606	6493	2013	0
7126	4854	4929	2013	0
7127	4854	NA	2013	0
7128	4854	4929	2013	0
7129	4854	4929	2013	0
7130	5407	4895	2013	0
7131	5407	4895	2013	0
7132	4723	5675	2013	0
7133	4723	4991	2013	0
7134	5598	5359	2013	0
7135	4873	4960	2013	0
7136	4873	4960	2013	0
7137	4873	4960	2013	0
7138	4873	4960	2013	0
7139	5214	4757	2013	0
7140	5214	4757	2013	0
7141	5214	4900	2013	0
7142	5214	4757	2013	0
7143	5214	4757	2013	0
7144	4872	5675	2013	0
7145	4872	5675	2013	0
7146	4872	5675	2013	0
7147	4858	6607	2013	0
7148	4858	4745	2013	0
7149	4858	6607	2013	0
7150	4858	6607	2013	0
7151	5625	5195	2013	0
7152	5140	4895	2013	0
7153	5140	4895	2013	0
7154	5140	4895	2013	0
7155	4059	4768	2013	0
7156	4059	4768	2013	0
7157	4059	4895	2013	0
7158	6500	6521	2013	0
7159	6500	6521	2013	0
7160	6500	6521	2013	0
7161	6370	5311	2013	0
7162	NA	NA	2013	0
7163	6638	5449	2013	0
7164	6460	6436	2013	0
7165	6460	6436	2013	0
7166	6460	6436	2013	0
7167	6387	5466	2013	0
7168	6387	5202	2013	0
7169	NA	6517	2013	0
7170	6290	5393	2013	0
7171	6290	5202	2013	0
7172	6290	5202	2013	0
7173	6290	5393	2013	0
7174	5093	4682	2013	0
7175	5093	4682	2013	0
7176	5093	4682	2013	0
7177	5093	4682	2013	0
7178	6323	5623	2013	0
7179	6323	5623	2013	0
7180	6323	6404	2013	0
7181	NA	NA	2013	0
7182	4854	4929	2013	0
7183	6250	6517	2013	0
7184	6250	4682	2013	0
7185	6250	6517	2013	0
7186	6316	6251	2013	0
7187	6316	6344	2013	0
7188	6316	6344	2013	0
7189	6316	6344	2013	0
7190	6476	5449	2013	0
7191	6476	6251	2013	0
7192	6476	6251	2013	0
7193	4723	4991	2013	0
7194	4872	5675	2013	0
7195	4872	5675	2013	0
7196	6544	6607	2013	0
7197	5598	5359	2013	0
7198	5598	5359	2013	0
7199	4858	6435	2013	0
7200	6462	6648	2013	0
7201	6462	5466	2013	0
7202	6462	5466	2013	0
7203	5284	4929	2013	0
7204	5284	3764	2013	0
7205	5284	3764	2013	0
7206	5284	3764	2013	0
7207	5284	3764	2013	0
7208	6317	4895	2013	0
7209	6317	5593	2013	0
7210	6317	4895	2013	0
7211	6317	5593	2013	0
7212	6384	6509	2013	0
7213	6453	5468	2013	0
7214	6453	5468	2013	0
7215	6565	5222	2013	0
7216	6565	6887	2013	0
7217	6565	6887	2013	0
7218	6238	4757	2013	0
7219	6238	6240	2013	0
7220	6238	6240	2013	0
7221	6647	5253	2013	0
7222	6647	4896	2013	0
7223	6647	5253	2013	0
7224	6647	4943	2013	0
7225	5014	5489	2013	0
7226	5014	5489	2013	0
7227	5014	5489	2013	0
7228	6420	6455	2013	0
7229	6420	5195	2013	0
7231	6473	6527	2013	0
7232	6473	5675	2013	0
7233	6384	5195	2013	0
7234	6384	6509	2013	0
7235	6384	5195	2013	0
7236	NA	NA	2013	0
7237	5294	4943	2013	0
7238	5294	4943	2013	0
7239	5294	4943	2013	0
7240	6647	5253	2013	0
7241	6526	6371	2013	0
7242	4944	4722	2013	0
7243	4944	4722	2013	0
7244	6458	6563	2013	0
7245	6458	6563	2013	0
7246	NA	NA	2013	0
7247	NA	NA	2013	0
7248	NA	NA	2013	0
7249	6508	6607	2013	0
7250	6331	6645	2013	0
7251	4944	4722	2013	0
7252	6649	6490	2013	0
7253	NA	NA	2013	0
7254	NA	NA	2013	0
7255	6649	5393	2013	0
7256	4976	5139	2013	0
7258	5438	5672	2013	0
7259	4961	4960	2013	0
7260	4961	4960	2013	0
7261	4961	5466	2013	0
7262	4961	4960	2013	0
7263	NA	NA	2013	0
7264	4854	4929	2013	0
7265	NA	NA	2013	NA
7266	6421	6492	2013	0
7267	6245	5096	2013	0
7268	6458	6563	2013	0
7269	6463	6527	2013	0
7270	6472	4896	2013	0
7271	5134	6404	2013	0
7272	6323	6435	2013	0
7273	6508	6607	2013	0
7274	6245	5096	2013	0
7275	6644	6285	2013	0
7276	6245	5096	2013	0
7277	5014	4895	2014	0
7278	5014	4895	2014	0
7279	5014	4895	2014	0
7280	6321	5517	2014	0
7281	6321	5675	2014	0
7282	6321	5675	2014	0
7283	6649	6923	2014	0
7284	6649	6923	2014	0
7285	6649	6923	2014	0
7286	6649	6923	2014	0
7287	5140	4895	2014	0
7288	5140	4895	2014	0
7289	5140	4768	2014	0
7290	4967	5461	2014	0
7291	4967	5461	2014	0
7292	4967	5461	2014	0
7293	4967	5461	2014	0
7294	4967	5461	2014	0
7295	4961	7267	2014	0
7296	4961	7267	2014	0
7297	4961	7267	2014	0
7298	4961	7267	2014	0
7299	5294	4929	2014	0
7300	5294	4929	2014	0
7301	5294	4943	2014	0
7302	5294	4943	2014	0
7303	5140	5139	2014	0
7305	4975	7267	2014	0
7306	4975	7267	2014	0
7307	6290	7268	2014	0
7308	6290	7268	2014	0
7309	6290	7268	2014	0
7313	6536	6391	2014	0
7314	6290	7268	2014	0
7316	6453	7154	2014	0
7317	NA	NA	2014	0
7318	6767	6503	2014	0
7319	6767	6503	2014	0
7320	NA	NA	2014	0
7322	4059	4768	2014	0
7324	6638	5449	2014	0
7326	6638	5449	2014	0
7327	5589	5616	2014	0
7328	5589	5616	2014	0
7329	5589	5616	2014	0
7331	5284	6435	2014	0
7332	5284	3764	2014	0
7334	5284	3764	2014	0
7335	5284	3764	2014	0
7336	6250	6532	2014	0
7337	6250	6532	2014	0
7338	6250	6532	2014	0
7339	6250	6532	2014	0
7340	6639	6533	2014	0
7341	6639	6533	2014	0
7342	6639	6533	2014	0
7346	6555	6492	2014	0
7347	6555	6492	2014	0
7348	6555	6492	2014	0
7349	4576	4682	2014	0
7350	4576	4682	2014	0
7351	4576	4682	2014	0
7352	4576	4682	2014	0
7353	4576	4682	2014	0
7355	6639	6533	2014	0
7356	4873	4960	2014	0
7357	4873	4960	2014	0
7358	4873	4960	2014	0
7359	4873	4960	2014	0
7360	5407	6793	2014	0
7361	5407	6793	2014	0
7362	5407	5466	2014	0
7363	6555	6492	2014	0
7364	7011	7264	2014	0
7365	7011	7264	2014	0
7366	7011	7264	2014	0
7367	7011	7264	2014	0
7369	4933	5202	2014	0
7370	4933	5202	2014	0
7371	4933	5202	2014	0
7372	4933	5202	2014	0
7373	6643	5675	2014	0
7374	6643	6260	2014	0
7375	6643	6260	2014	0
7376	6967	6562	2014	0
7377	6967	6562	2014	0
7378	6967	6562	2014	0
7379	6967	6562	2014	0
7380	6967	6562	2014	0
7381	6317	5466	2014	0
7382	6317	6461	2014	0
7383	6317	5466	2014	0
7384	4739	5466	2014	0
7386	6643	6260	2014	0
7387	6920	6902	2014	0
7388	6920	6902	2014	0
7389	6920	6902	2014	0
7390	6920	6902	2014	0
7391	7868	6847	2014	0
7392	7868	6461	2014	0
7393	7868	6847	2014	0
7394	6955	6927	2014	0
7396	6317	5466	2014	0
7398	6788	NA	2014	0
7400	6788	NA	2014	0
7401	4663	5424	2014	0
7402	4663	5424	2014	0
7403	4663	5424	2014	0
7404	4663	5424	2014	0
7405	6384	5195	2014	0
7406	6384	6509	2014	0
7407	6384	6509	2014	0
7408	6991	6377	2014	0
7409	6991	6377	2014	0
7410	6991	6377	2014	0
7411	7075	6391	2014	0
7412	7075	6391	2014	0
7413	7075	6391	2014	0
7414	4872	5675	2014	0
7415	4872	5675	2014	0
7416	4872	5675	2014	0
7417	6772	6971	2014	0
7418	6772	6971	2014	0
7419	6772	6971	2014	0
7420	6772	6971	2014	0
7421	6269	6270	2014	0
7422	6269	6270	2014	0
7423	6641	5031	2014	0
7424	6641	5031	2014	0
7425	6451	5623	2014	0
7426	6451	5623	2014	0
7427	6451	5623	2014	0
7428	6451	5623	2014	0
7429	5140	5466	2014	0
7430	5140	4895	2014	0
7431	5140	5466	2014	0
7432	5140	4895	2014	0
7433	6955	6927	2014	0
7434	6955	6927	2014	0
7435	6955	6927	2014	0
7436	6955	6927	2014	0
7437	6543	5222	2014	0
7438	6543	5222	2014	0
7439	6543	5222	2014	0
7440	6543	5222	2014	0
7441	6543	5222	2014	0
7442	4723	6461	2014	0
7443	4723	6461	2014	0
7444	4723	6461	2014	0
7445	4723	6461	2014	0
7447	7031	6280	2014	0
7448	7031	6280	2014	0
7449	7031	6280	2014	0
7450	7031	6280	2014	0
7451	4965	6503	2014	0
7452	4965	5195	2014	0
7453	4965	6503	2014	0
7456	4663	5424	2014	0
7457	7103	6842	2014	0
7458	7103	6842	2014	0
7459	7103	6842	2014	0
7460	6500	6527	2014	0
7461	6500	6527	2014	0
7462	6500	6527	2014	0
7463	6500	6527	2014	0
7464	4872	5675	2014	0
7465	5140	4895	2014	0
7466	6641	5031	2014	0
7467	6641	5031	2014	0
7468	6269	6270	2014	0
7469	6269	6270	2014	0
7473	6316	6344	2014	0
7474	6316	6344	2014	0
7475	6316	6344	2014	0
7476	5625	5195	2014	0
7477	5625	5031	2014	0
7478	5625	4722	2014	0
7479	6884	7060	2014	0
7480	6884	7060	2014	0
7481	6536	6391	2014	0
7482	6536	6391	2014	0
7483	6536	6391	2014	0
7484	6387	6969	2014	0
7485	6387	5466	2014	0
7486	6462	6648	2014	0
7487	6462	6648	2014	0
7488	6462	6648	2014	0
7489	6462	6648	2014	0
7490	4975	7267	2014	0
7491	4975	7267	2014	0
7492	4975	7267	2014	0
7493	4975	7267	2014	0
7494	5014	4895	2014	0
7495	5014	4895	2014	0
7496	5014	4895	2014	0
7497	5014	4895	2014	0
7498	5014	4895	2014	0
7499	4961	5466	2014	0
7500	4961	5466	2014	0
7501	4961	7267	2014	0
7502	4961	7267	2014	0
7503	6977	6581	2014	0
7504	6977	6581	2014	0
7505	6977	6581	2014	0
7506	NA	NA	2014	0
7507	6370	5311	2014	0
7508	6370	5311	2014	0
7509	6370	5311	2014	0
7510	6370	5311	2014	0
7511	6871	6816	2014	0
7513	6871	6816	2014	0
7515	7040	6833	2014	0
7516	7040	6833	2014	0
7517	7040	6833	2014	0
7518	7040	6833	2014	0
7519	7040	6833	2014	0
7520	6508	6607	2014	0
7521	NA	6455	2014	0
7522	NA	6455	2014	0
7523	NA	6455	2014	0
7524	NA	6455	2014	0
7527	NA	NA	2014	0
7528	6387	5466	2014	0
7529	6387	6969	2014	0
7530	6387	6969	2014	0
7531	4975	7267	2014	0
7532	4967	4895	2014	0
7533	4967	5461	2014	0
7534	4967	4895	2014	0
7535	4967	5461	2014	0
7536	6463	6860	2014	0
7537	6463	6894	2014	0
7538	6463	6860	2014	0
7540	6536	6391	2014	0
7541	6884	7060	2014	0
7542	6884	7060	2014	0
7543	6472	5253	2014	0
7544	6472	4896	2014	0
7545	6472	4896	2014	0
7546	6472	5253	2014	0
7547	7132	7000	2014	0
7548	7132	7000	2014	0
7549	7132	7000	2014	0
7550	7132	7000	2014	0
7552	4961	7267	2014	0
7553	6977	5222	2014	0
7554	6977	6581	2014	0
7555	7641	6260	2014	0
7556	7641	7071	2014	0
7557	7641	6260	2014	0
7558	7034	6778	2014	0
7559	6638	5449	2014	0
7560	6638	NA	2014	0
7561	6638	5449	2014	0
7562	6638	5449	2014	0
7563	5589	4768	2014	0
7564	5589	5616	2014	0
7565	5589	5616	2014	0
7566	5589	5616	2014	0
7567	6530	6817	2014	0
7568	6530	6817	2014	0
7569	6774	7274	2014	0
7570	6774	7274	2014	0
7571	6774	7274	2014	0
7572	6776	6924	2014	0
7573	6776	6924	2014	0
7574	6776	6924	2014	0
7575	6976	6436	2014	0
7576	6976	6436	2014	0
7577	6976	6436	2014	0
7578	6976	6436	2014	0
7579	6976	6436	2014	0
7580	6930	7203	2014	0
7581	6930	4895	2014	0
7582	6795	5202	2014	0
7583	7641	7046	2014	0
7584	6649	6923	2014	0
7585	6649	6923	2014	0
7586	6649	6923	2014	0
7587	6649	6923	2014	0
7588	6935	7046	2014	0
7589	6935	7046	2014	0
7590	6935	7046	2014	0
7591	6935	7046	2014	0
7592	6935	7046	2014	0
7593	5589	5616	2014	0
7594	6638	5222	2014	0
7595	7649	6786	2014	0
7596	7649	6786	2014	0
7597	7649	6786	2014	0
7598	7649	6786	2014	0
7599	7649	6786	2014	0
7600	NA	6391	2014	0
7601	6473	6391	2014	0
7602	6473	6391	2014	0
7603	4854	4929	2014	0
7604	4854	4929	2014	0
7605	6930	7203	2014	0
7606	6930	7203	2014	0
7611	6290	7268	2014	0
7612	6290	7268	2014	0
7613	6606	6687	2014	0
7614	6606	6687	2014	0
7615	6606	6687	2014	0
7616	6606	6687	2014	0
7617	6606	6687	2014	0
7618	6267	6377	2014	0
7620	6267	6270	2014	0
7621	6649	6923	2014	0
7622	6321	5517	2014	0
7623	6321	5517	2014	0
7624	6321	5517	2014	0
7625	6321	5517	2014	0
7626	5294	4943	2014	0
7627	5294	4943	2014	0
7628	5294	4943	2014	0
7629	6323	6533	2014	0
7630	6323	6435	2014	0
7631	6323	6251	2014	0
7632	6323	6533	2014	0
7633	7276	7275	2014	0
7634	7276	6386	2014	0
7635	7276	7275	2014	0
7636	5407	7154	2014	0
7637	5407	7154	2014	0
7638	5407	7154	2014	0
7639	5407	7154	2014	0
7640	4059	4768	2014	0
7641	4976	5139	2013	0
7642	6421	6501	2014	0
7643	6321	5517	2014	0
7644	4976	5139	2014	0
7645	4976	5139	2014	0
7646	4976	5139	2014	0
7647	6755	5675	2014	0
7648	6952	6971	2014	0
7649	6639	6386	2013	0
7650	6420	7024	2014	0
7651	6420	6251	2014	0
7652	6420	7024	2014	0
7653	4059	4768	2014	0
7655	4059	4768	2014	0
7657	6290	7268	2014	0
7660	6767	6285	2014	0
7661	6767	6285	2014	0
7662	6767	5195	2014	0
7663	6767	5195	2014	0
7664	4976	5139	2014	0
7665	6919	6806	2014	0
7666	6919	6806	2014	0
7667	6526	5048	2014	0
7668	6526	5048	2014	0
7669	6526	5616	2014	0
7670	6526	5048	2014	0
7671	6420	7024	2014	0
7672	6420	6251	2014	0
7673	6946	6688	2014	0
7674	6946	6688	2014	0
7675	6946	6688	2014	0
7676	6946	6688	2014	0
7677	6946	6688	2014	0
7678	6888	4722	2014	0
7679	6888	4722	2014	0
7680	6888	4722	2014	0
7681	6888	4722	2014	0
7682	7034	6778	2014	0
7683	7119	4722	2014	0
7684	7119	4722	2014	0
7685	7086	6690	2014	0
7686	7086	6690	2014	0
7687	7086	6690	2014	0
7688	NA	NA	2014	0
7689	5284	3764	2014	0
7690	5284	3764	2014	0
7691	5284	3764	2014	0
7692	7133	6910	2014	0
7693	7133	6910	2014	0
7694	5214	4757	2014	0
7695	5214	4757	2014	0
7696	5214	4757	2014	0
7697	5214	4757	2014	0
7698	6250	4682	2014	0
7699	6250	4682	2014	0
7700	6250	4682	2014	0
7701	6250	6532	2014	0
7702	4576	4682	2014	0
7703	4576	4682	2014	0
7704	4576	4682	2014	0
7705	4576	4682	2014	0
7706	4576	4682	2014	0
7707	4873	4960	2014	0
7708	4873	4960	2014	0
7709	4898	5048	2014	0
7710	6848	6800	2014	0
7712	7034	6778	2014	0
7713	7034	6778	2014	0
7714	7034	6778	2014	0
7715	7034	6778	2014	0
7716	6907	7113	2014	0
7717	6907	7113	2014	0
7718	6907	7113	2014	0
7719	6387	5466	2014	0
7720	6643	6260	2014	0
7721	6643	6260	2014	0
7722	6643	4768	2014	0
7723	7114	7200	2014	0
7724	7114	7200	2014	0
7725	7114	7046	2014	0
7726	6555	6492	2014	0
7727	6555	6492	2014	0
7728	6555	6492	2014	0
7729	6555	6492	2014	0
7730	6555	6492	2014	0
7731	4933	5202	2014	0
7732	4933	5202	2014	0
7733	4933	5202	2014	0
7734	4933	5202	2014	0
7735	4933	5202	2014	0
7738	5284	4943	2014	0
7739	5284	4943	2014	0
7740	6974	6790	2014	0
7742	6974	6790	2014	0
7743	6845	6280	2014	0
7744	6845	6280	2014	0
7745	6845	4757	2014	0
7746	6845	4757	2014	0
7747	7011	7264	2014	0
7748	7011	7264	2014	0
7749	7011	7264	2014	0
7750	7011	7264	2014	0
7751	7011	7264	2014	0
7752	4873	4960	2014	0
7754	7119	6830	2014	0
7755	6387	5466	2014	0
7756	6387	6969	2014	0
7757	6387	6969	2014	0
7759	6643	6260	2014	0
7760	7114	7200	2014	0
7761	6458	6563	2014	0
7762	6952	5139	2014	0
7763	6952	5139	2014	0
7764	6987	6386	2014	0
7765	6987	6386	2014	0
7766	6987	6386	2014	0
7767	6267	4929	2014	0
7768	6267	6270	2014	0
7769	6267	6270	2014	0
7770	6267	6270	2014	0
7771	7103	6492	2014	0
7772	7103	6492	2014	0
7773	7103	6492	2014	0
7774	6458	6563	2014	0
7775	6458	6563	2014	0
7776	6458	6563	2014	0
7777	4872	5675	2014	0
7778	4872	5675	2014	0
7779	4872	5675	2014	0
7780	4872	5675	2014	0
7781	6530	6817	2014	0
7782	6530	6817	2014	0
7783	6530	6817	2014	0
7784	6530	6817	2014	0
7785	6530	6817	2014	0
7786	6925	7019	2014	0
7787	6925	7019	2014	0
7788	6925	7019	2014	0
7789	6925	7019	2014	0
7790	6952	5139	2014	0
7791	4961	7267	2014	0
7792	4961	7267	2014	0
7793	4961	7267	2014	0
7794	4961	7267	2014	0
7795	6317	5466	2014	0
7796	6317	5466	2014	0
7797	4663	5424	2014	0
7798	4663	5424	2014	0
7799	4663	5424	2014	0
7800	6689	7079	2014	0
7801	6689	7079	2014	0
7802	6689	7079	2014	0
7803	4898	5048	2014	0
7805	6897	6841	2014	0
7806	6897	6841	2014	0
7807	6897	6894	2014	0
7808	6897	6841	2014	0
7810	6920	6902	2014	0
7811	6920	6902	2014	0
7812	5140	4895	2014	0
7813	5140	4895	2014	0
7814	5140	4895	2014	0
7815	5140	4895	2014	0
7816	5140	4895	2014	0
7817	6967	6562	2014	0
7818	6967	6563	2014	0
7819	6967	6562	2014	0
7820	6967	6562	2014	0
7821	6967	6562	2014	0
7822	6267	6270	2014	0
7823	6976	6436	2014	0
7824	6976	6344	2014	0
7825	6976	6436	2014	0
7826	6795	6894	2014	0
7827	4663	5424	2014	0
7829	6955	6927	2014	0
7830	6955	6927	2014	0
7831	6955	6927	2014	0
7832	6955	6927	2014	0
7833	6317	5466	2014	0
7834	6920	6902	2014	0
7835	4739	5466	2014	0
7836	4739	5466	2014	0
7837	4965	6503	2014	0
7840	5625	4745	2014	0
7841	5625	4745	2014	0
7842	6384	6509	2014	0
7843	6384	6509	2014	0
7844	6384	4722	2014	0
7845	6384	6509	2014	0
7846	6976	6436	2014	0
7847	6976	6436	2014	0
7848	6641	4896	2014	0
7849	6641	4896	2014	0
7850	6641	5031	2014	0
7851	6641	4896	2014	0
7852	7868	6847	2014	0
7853	7868	6847	2014	0
7854	7868	6847	2014	0
7855	7868	6847	2014	0
7858	NA	6894	2014	0
7859	6795	6894	2014	0
7860	6245	5096	2013	0
7861	6724	6984	2014	0
7862	6640	4757	2013	0
7863	4858	6435	2014	0
7864	4663	NA	2013	0
7865	5136	5004	2014	0
7866	6724	6984	2014	0
7867	6724	6984	2014	0
7868	6387	6450	2013	0
7869	6644	6251	2014	0
7870	7022	6979	2014	0
7871	4739	6789	2014	0
7872	6931	6752	2014	0
7873	6931	6752	2014	0
7874	4663	NA	2013	0
7875	6724	6984	2014	0
7876	6870	6377	2014	0
7877	6245	4929	2014	0
7878	6644	6978	2014	0
7879	6508	7273	2014	0
7880	4858	6435	2014	0
7881	6985	6993	2014	0
7882	5284	7145	2014	0
7883	6500	6527	2014	0
7884	6500	4943	2014	0
7885	6500	6527	2014	0
7886	6500	6527	2014	0
7887	6543	5222	2014	0
7888	6543	5222	2014	0
7889	6543	4757	2014	0
7890	6543	5222	2014	0
7891	6543	5222	2014	0
7892	6451	5623	2014	0
7893	6451	5623	2014	0
7894	6451	5623	2014	0
7895	NA	NA	2014	0
7896	6316	6435	2014	0
7897	6316	6344	2014	0
7898	6316	5424	2014	0
7899	6316	6344	2014	0
7900	5014	4895	2014	0
7901	5014	6581	2014	0
7902	5014	4895	2014	0
7903	5014	4895	2014	0
7904	4723	6461	2014	0
7905	4723	6461	2014	0
7907	4739	5466	2014	0
7908	6788	7182	2014	0
7909	6788	7182	2014	0
7910	6788	7182	2014	0
7912	4965	6503	2014	0
7913	6384	6509	2014	0
7914	5625	5195	2014	0
7916	4975	7267	2014	0
7917	4975	7267	2014	0
7918	4975	4895	2014	0
7919	6977	6581	2014	0
7920	6977	6581	2014	0
7921	6977	6391	2014	0
7922	6991	6377	2014	0
7923	6991	6377	2014	0
7924	6991	6270	2014	0
7925	6991	6270	2014	0
7926	6755	6832	2014	0
7927	6639	6862	2014	0
7928	6639	6862	2014	0
7929	6639	6435	2014	0
7930	7132	7000	2014	0
7931	7132	7000	2014	0
7935	6462	6648	2014	0
7936	6462	6648	2014	0
7937	NA	6391	2014	0
7938	NA	6391	2014	0
7939	6473	6391	2014	0
7940	4975	7267	2014	0
7941	4975	7267	2014	0
7942	4967	5461	2014	0
7943	4967	5461	2014	0
7944	4967	5461	2014	0
7945	4967	5461	2014	0
7946	6977	6581	2014	0
7947	6974	6344	2014	0
7948	6974	6790	2014	0
7949	6974	6790	2014	0
7950	6930	7203	2014	0
7951	6930	7203	2014	0
7952	6930	7267	2014	0
7953	7132	6461	2014	0
7954	6536	6391	2014	0
7955	6536	6391	2014	0
7956	4854	4929	2014	0
7957	4854	4929	2014	0
7958	4854	4929	2014	0
7959	4854	4929	2014	0
7960	4854	4929	2014	0
7961	6755	6832	2014	0
7965	5589	5616	2014	0
7966	5589	5616	2014	0
7967	5589	5616	2014	0
7968	5589	5616	2014	0
7969	5589	5616	2014	0
7970	6774	7274	2014	0
7971	6774	7274	2014	0
7972	6774	7274	2014	0
7974	6462	6648	2014	0
7975	NA	6391	2014	0
7976	7641	7071	2014	0
7977	7641	7071	2014	0
7978	7641	7071	2014	0
7979	6649	6923	2014	0
7980	6649	6923	2014	0
7981	6649	6923	2014	0
7982	6649	6923	2014	0
7983	7040	6833	2014	0
7984	7040	6833	2014	0
7985	7040	6833	2014	0
7986	7040	6833	2014	0
7987	4059	4768	2014	0
7988	4059	4768	2014	0
7989	4059	4768	2014	0
7990	6387	5202	2014	0
7991	6387	5202	2014	0
7992	6387	5202	2014	0
7993	6638	5449	2014	0
7994	6638	5449	2014	0
7995	6638	5449	2014	0
7996	6638	5449	2014	0
7997	6638	5449	2014	0
7998	6930	7203	2014	0
7999	6536	6391	2014	0
8000	NA	NA	2014	0
8001	6994	7002	2014	0
8002	6994	7002	2014	0
8003	6994	7002	2014	0
8004	6994	7002	2014	0
8006	6290	7268	2014	0
8007	6290	7268	2014	0
8008	7641	7071	2014	0
8009	5294	4943	2014	0
8010	5294	5048	2014	0
8011	5294	4943	2014	0
8012	5294	6969	2014	0
8013	5294	6969	2014	0
8014	6935	6808	2014	0
8015	6935	6808	2014	0
8016	6935	6808	2014	0
8017	6935	6808	2014	0
8018	4059	4768	2014	0
8020	6387	5466	2014	0
8021	6421	6501	2014	0
8022	6812	6435	2014	0
8023	6776	6924	2014	0
8024	6776	6924	2014	0
8025	6776	6924	2014	0
8026	6776	6924	2014	0
8027	6290	7268	2014	0
8028	4976	6391	2014	0
8029	4976	5139	2014	0
8030	4976	5139	2014	0
8031	6871	6816	2014	0
8035	6321	5517	2014	0
8036	6321	5517	2014	0
8037	4976	5139	2014	0
8038	7649	6786	2014	0
8044	7649	6786	2014	0
8045	5284	4929	2014	0
8046	5284	4929	2014	0
8047	5284	3764	2014	0
8048	4854	4900	2014	0
8049	4854	4900	2014	0
8050	6499	4900	2014	0
8051	6767	4900	2014	0
8052	NA	4900	2014	0
8053	6323	6251	2014	0
8054	6323	6533	2014	0
8055	6323	6533	2014	0
8056	6323	6533	2014	0
8057	7276	7270	2014	0
8058	7276	7270	2014	0
8059	6370	5096	2013	0
8061	5214	4757	2014	0
8062	5214	4757	2014	0
8063	5214	4757	2014	0
8064	5214	4757	2014	0
8066	7170	6768	2014	0
8067	7031	6921	2014	0
8068	7031	6921	2014	0
8069	7031	6921	2014	0
8070	5407	7154	2014	0
8071	5407	7154	2014	0
8072	5407	7154	2014	0
8073	7061	7272	2014	0
8074	7061	7272	2014	0
8075	7061	4722	2014	0
8076	7061	7272	2014	0
8077	6647	6503	2014	0
8078	6647	4943	2014	0
8079	4576	4682	2014	0
8080	6870	7271	2014	0
8081	6870	6806	2014	0
8082	6870	7271	2014	0
8083	6888	4722	2014	0
8084	6888	4722	2014	0
8085	6888	4722	2014	0
8086	6888	6435	2014	0
8087	6250	6532	2014	0
8088	6250	6532	2014	0
8089	6250	6532	2014	0
8090	6250	6532	2014	0
8092	6370	5253	2014	0
8093	6463	6860	2014	0
8094	6884	7874	2014	0
8095	7146	7160	2014	0
8096	6643	6260	2014	0
8097	6643	6260	2014	0
8098	6643	6260	2014	0
8099	6643	6260	2014	0
8100	7133	7074	2014	0
8101	7133	7074	2014	0
8102	7133	7074	2014	0
8103	6508	7273	2014	0
